DT_REFERENCIA;PROJETO;TIPO;VALOR_TEC;VALOR_COM
01/02/2024;PRJ-91744;GUIA;5;6
01/03/2024;PRJ-91744;GUIA;5;6
30/11/2023;PRJ-99863;GUIA;5;6
01/12/2023;PRJ-99863;GUIA;5;6
01/01/2024;PRJ-99863;GUIA;5;6
01/02/2024;PRJ-99863;GUIA;5;6
01/03/2024;PRJ-99863;GUIA;5;6
28/02/2023;PRJ-91256;GUIA;5;6
30/06/2023;PRJ-99656;GUIA;5;6
01/07/2023;PRJ-99656;GUIA;5;6
01/08/2023;PRJ-99656;GUIA;5;6
01/09/2023;PRJ-99656;GUIA;5;6
01/10/2023;PRJ-99656;GUIA;5;6
30/09/2023;PRJ-91857;GUIA;5;6
01/10/2023;PRJ-91857;GUIA;5;6
01/11/2023;PRJ-91857;GUIA;5;6
01/12/2023;PRJ-91857;GUIA;5;6
01/01/2024;PRJ-91857;GUIA;5;6
01/02/2024;PRJ-91857;GUIA;5;6
01/03/2024;PRJ-91857;GUIA;5;6
31/05/2022;PRJ-99872;GUIA;5;6
01/06/2022;PRJ-99872;GUIA;5;6
01/07/2022;PRJ-99872;GUIA;5;6
01/08/2022;PRJ-99872;GUIA;5;6
01/09/2022;PRJ-99872;GUIA;5;6
01/10/2022;PRJ-99872;GUIA;5;6
01/11/2022;PRJ-99872;GUIA;5;6
28/04/2023;PRJ-91549;GUIA;5;6
31/12/2021;PRJ-99945;GUIA;5;6
01/01/2022;PRJ-99945;GUIA;5;6
01/02/2022;PRJ-99945;GUIA;5;6
01/03/2022;PRJ-99945;GUIA;5;6
01/04/2022;PRJ-99945;GUIA;5;6
01/05/2022;PRJ-99945;GUIA;5;6
01/06/2022;PRJ-99945;GUIA;5;6
01/07/2022;PRJ-99945;GUIA;5;6
01/08/2022;PRJ-99945;GUIA;5;6
01/09/2022;PRJ-99945;GUIA;5;6
28/10/2022;PRJ-91996;GUIA;5;6
31/07/2023;PRJ-91171;GUIA;5;6
16/11/2023;PRJ-92978;GUIA;5;6
10/02/2023;PRJ-99981;GUIA;5;6
01/03/2023;PRJ-99981;GUIA;5;6
01/04/2023;PRJ-99981;GUIA;5;6
01/05/2023;PRJ-99981;GUIA;5;6
01/06/2023;PRJ-99981;GUIA;5;6
01/07/2023;PRJ-99981;GUIA;5;6
01/08/2023;PRJ-99981;GUIA;5;6
01/09/2023;PRJ-99981;GUIA;5;6
01/10/2023;PRJ-99981;GUIA;5;6
01/11/2023;PRJ-99981;GUIA;5;6
01/12/2023;PRJ-99981;GUIA;5;6
11/05/2022;PRJ-99359;GUIA;5;6
01/06/2022;PRJ-99359;GUIA;5;6
01/07/2022;PRJ-99359;GUIA;5;6
01/08/2022;PRJ-99359;GUIA;5;6
01/09/2022;PRJ-99359;GUIA;5;6
01/10/2022;PRJ-99359;GUIA;5;6
01/11/2022;PRJ-99359;GUIA;5;6
01/12/2022;PRJ-99359;GUIA;5;6
01/01/2023;PRJ-99359;GUIA;5;6
01/02/2023;PRJ-99359;GUIA;5;6
01/03/2023;PRJ-99359;GUIA;5;6
01/04/2023;PRJ-99359;GUIA;5;6
31/12/2021;PRJ-99754;GUIA;5;6
01/01/2022;PRJ-99754;GUIA;5;6
01/02/2022;PRJ-99754;GUIA;5;6
01/03/2022;PRJ-99754;GUIA;5;6
01/04/2022;PRJ-99754;GUIA;5;6
01/05/2022;PRJ-99754;GUIA;5;6
01/06/2022;PRJ-99754;GUIA;5;6
01/07/2022;PRJ-99754;GUIA;5;6
01/08/2022;PRJ-99754;GUIA;5;6
01/09/2022;PRJ-99754;GUIA;5;6
01/10/2022;PRJ-99754;GUIA;5;6
01/11/2022;PRJ-99754;GUIA;5;6
31/03/2022;PRJ-99843;GUIA;5;6
01/04/2022;PRJ-99843;GUIA;5;6
01/05/2022;PRJ-99843;GUIA;5;6
30/10/2023;PRJ-91183;GUIA;5;6
01/11/2023;PRJ-91183;GUIA;5;6
01/12/2023;PRJ-91183;GUIA;5;6
01/01/2024;PRJ-91183;GUIA;5;6
01/02/2024;PRJ-91183;GUIA;5;6
01/03/2024;PRJ-91183;GUIA;5;6
31/10/2022;PRJ-91999;GUIA;5;6
30/01/2024;PRJ-91989;GUIA;5;6
01/02/2024;PRJ-91989;GUIA;5;6
01/03/2024;PRJ-91989;GUIA;5;6
14/03/2022;PRJ-99272;GUIA;5;6
01/04/2022;PRJ-99272;GUIA;5;6
01/05/2022;PRJ-99272;GUIA;5;6
01/06/2022;PRJ-99272;GUIA;5;6
01/07/2022;PRJ-99272;GUIA;5;6
01/08/2022;PRJ-99272;GUIA;5;6
01/09/2022;PRJ-99272;GUIA;5;6
31/12/2023;PRJ-92683;GUIA;5;6
01/01/2024;PRJ-92683;GUIA;5;6
30/09/2021;PRJ-99234;GUIA;5;6
01/10/2021;PRJ-99234;GUIA;5;6
01/11/2021;PRJ-99234;GUIA;5;6
01/06/2021;PRJ-99394;GUIA;5;6
01/07/2021;PRJ-99394;GUIA;5;6
01/08/2021;PRJ-99394;GUIA;5;6
01/09/2021;PRJ-99394;GUIA;5;6
01/10/2021;PRJ-99394;GUIA;5;6
30/11/2021;PRJ-99323;GUIA;5;6
01/12/2021;PRJ-99323;GUIA;5;6
01/01/2022;PRJ-99323;GUIA;5;6
22/12/2023;PRJ-99422;GUIA;5;6
01/01/2024;PRJ-99422;GUIA;5;6
01/02/2024;PRJ-99422;GUIA;5;6
01/03/2024;PRJ-99422;GUIA;5;6
15/01/2024;PRJ-92961;GUIA;5;6
03/07/2023;PRJ-99857;GUIA;5;6
01/08/2023;PRJ-99857;GUIA;5;6
01/09/2023;PRJ-99857;GUIA;5;6
01/10/2023;PRJ-99857;GUIA;5;6
01/11/2023;PRJ-99857;GUIA;5;6
28/07/2023;PRJ-92759;GUIA;5;6
30/12/2021;PRJ-99546;GUIA;5;6
01/01/2022;PRJ-99546;GUIA;5;6
30/04/2021;PRJ-99549;GUIA;5;6
01/05/2021;PRJ-99549;GUIA;5;6
15/02/2020;PRJ-99556;GUIA;5;6
31/10/2021;PRJ-99577;GUIA;5;6
01/11/2021;PRJ-99577;GUIA;5;6
01/12/2021;PRJ-99577;GUIA;5;6
01/01/2022;PRJ-99577;GUIA;5;6
01/02/2022;PRJ-99577;GUIA;5;6
01/03/2022;PRJ-99577;GUIA;5;6
01/04/2022;PRJ-99577;GUIA;5;6
01/05/2022;PRJ-99577;GUIA;5;6
22/12/2020;PRJ-99354;GUIA;5;6
01/01/2021;PRJ-99354;GUIA;5;6
01/02/2021;PRJ-99354;GUIA;5;6
01/03/2021;PRJ-99354;GUIA;5;6
01/04/2021;PRJ-99354;GUIA;5;6
01/05/2021;PRJ-99354;GUIA;5;6
01/06/2021;PRJ-99354;GUIA;5;6
01/07/2021;PRJ-99354;GUIA;5;6
01/08/2021;PRJ-99354;GUIA;5;6
01/09/2021;PRJ-99354;GUIA;5;6
01/10/2021;PRJ-99354;GUIA;5;6
01/08/2023;PRJ-91839;GUIA;5;6
01/09/2023;PRJ-91839;GUIA;5;6
01/10/2023;PRJ-91839;GUIA;5;6
30/11/2023;PRJ-92186;GUIA;5;6
01/12/2023;PRJ-92186;GUIA;5;6
01/01/2024;PRJ-92186;GUIA;5;6
01/02/2024;PRJ-92186;GUIA;5;6
01/03/2024;PRJ-92186;GUIA;5;6
01/06/2019;PRJ-99427;GUIA;5;6
01/07/2019;PRJ-99427;GUIA;5;6
01/08/2019;PRJ-99427;GUIA;5;6
01/09/2019;PRJ-99427;GUIA;5;6
01/10/2019;PRJ-99427;GUIA;5;6
01/11/2019;PRJ-99427;GUIA;5;6
31/01/2022;PRJ-91642;GUIA;5;6
01/02/2022;PRJ-91642;GUIA;5;6
01/03/2022;PRJ-91642;GUIA;5;6
01/04/2022;PRJ-91642;GUIA;5;6
01/05/2022;PRJ-91642;GUIA;5;6
01/06/2022;PRJ-91642;GUIA;5;6
01/07/2022;PRJ-91642;GUIA;5;6
01/08/2022;PRJ-91642;GUIA;5;6
01/09/2022;PRJ-91642;GUIA;5;6
01/10/2022;PRJ-91642;GUIA;5;6
01/11/2022;PRJ-91642;GUIA;5;6
30/11/2023;PRJ-92674;GUIA;5;6
01/12/2023;PRJ-92674;GUIA;5;6
01/01/2024;PRJ-92674;GUIA;5;6
01/02/2024;PRJ-92674;GUIA;5;6
01/03/2024;PRJ-92674;GUIA;5;6
30/10/2022;PRJ-91745;GUIA;5;6
01/11/2022;PRJ-91745;GUIA;5;6
01/12/2022;PRJ-91745;GUIA;5;6
01/01/2023;PRJ-91745;GUIA;5;6
01/02/2023;PRJ-91745;GUIA;5;6
01/03/2023;PRJ-91745;GUIA;5;6
01/04/2023;PRJ-91745;GUIA;5;6
01/05/2023;PRJ-91745;GUIA;5;6
30/09/2023;PRJ-91759;GUIA;5;6
01/10/2023;PRJ-91759;GUIA;5;6
01/11/2023;PRJ-91759;GUIA;5;6
01/12/2023;PRJ-91759;GUIA;5;6
01/01/2024;PRJ-91759;GUIA;5;6
01/02/2024;PRJ-91759;GUIA;5;6
01/03/2024;PRJ-91759;GUIA;5;6
30/12/2022;PRJ-99142;GUIA;5;6
01/01/2023;PRJ-99142;GUIA;5;6
01/02/2023;PRJ-99142;GUIA;5;6
01/03/2023;PRJ-99142;GUIA;5;6
01/04/2023;PRJ-99142;GUIA;5;6
01/05/2023;PRJ-99142;GUIA;5;6
28/02/2022;PRJ-99941;GUIA;5;6
01/03/2022;PRJ-99941;GUIA;5;6
01/04/2022;PRJ-99941;GUIA;5;6
01/05/2022;PRJ-99941;GUIA;5;6
01/06/2022;PRJ-99941;GUIA;5;6
01/07/2022;PRJ-99941;GUIA;5;6
01/08/2022;PRJ-99941;GUIA;5;6
01/09/2022;PRJ-99941;GUIA;5;6
01/10/2022;PRJ-99941;GUIA;5;6
01/11/2022;PRJ-99941;GUIA;5;6
30/07/2021;PRJ-99758;GUIA;5;6
01/08/2021;PRJ-99758;GUIA;5;6
01/09/2021;PRJ-99758;GUIA;5;6
01/10/2021;PRJ-99758;GUIA;5;6
29/04/2022;PRJ-99749;GUIA;5;6
01/05/2022;PRJ-99749;GUIA;5;6
01/06/2022;PRJ-99749;GUIA;5;6
01/07/2022;PRJ-99749;GUIA;5;6
01/08/2022;PRJ-99749;GUIA;5;6
01/09/2022;PRJ-99749;GUIA;5;6
01/10/2022;PRJ-99749;GUIA;5;6
31/07/2022;PRJ-99249;GUIA;5;6
01/08/2022;PRJ-99249;GUIA;5;6
01/09/2022;PRJ-99249;GUIA;5;6
01/10/2022;PRJ-99249;GUIA;5;6
01/11/2022;PRJ-99249;GUIA;5;6
31/12/2021;PRJ-99874;GUIA;5;6
01/01/2022;PRJ-99874;GUIA;5;6
01/02/2022;PRJ-99874;GUIA;5;6
01/03/2022;PRJ-99874;GUIA;5;6
01/04/2022;PRJ-99874;GUIA;5;6
01/05/2022;PRJ-99874;GUIA;5;6
01/06/2022;PRJ-99874;GUIA;5;6
01/07/2022;PRJ-99874;GUIA;5;6
01/08/2022;PRJ-99874;GUIA;5;6
01/09/2022;PRJ-99874;GUIA;5;6
01/10/2022;PRJ-99874;GUIA;5;6
01/11/2022;PRJ-99874;GUIA;5;6
31/03/2021;PRJ-99212;GUIA;5;6
01/04/2021;PRJ-99212;GUIA;5;6
01/05/2021;PRJ-99212;GUIA;5;6
01/06/2021;PRJ-99212;GUIA;5;6
01/07/2021;PRJ-99212;GUIA;5;6
01/08/2021;PRJ-99212;GUIA;5;6
01/09/2021;PRJ-99212;GUIA;5;6
01/10/2021;PRJ-99212;GUIA;5;6
01/11/2021;PRJ-99212;GUIA;5;6
01/12/2021;PRJ-99212;GUIA;5;6
01/01/2022;PRJ-99212;GUIA;5;6
01/02/2022;PRJ-99212;GUIA;5;6
01/03/2022;PRJ-99212;GUIA;5;6
01/04/2022;PRJ-99212;GUIA;5;6
01/05/2022;PRJ-99212;GUIA;5;6
01/06/2022;PRJ-99212;GUIA;5;6
01/07/2022;PRJ-99212;GUIA;5;6
01/08/2022;PRJ-99212;GUIA;5;6
01/09/2022;PRJ-99212;GUIA;5;6
01/10/2022;PRJ-99212;GUIA;5;6
01/11/2022;PRJ-99212;GUIA;5;6
01/12/2022;PRJ-99212;GUIA;5;6
01/01/2023;PRJ-99212;GUIA;5;6
01/02/2023;PRJ-99212;GUIA;5;6
01/03/2023;PRJ-99212;GUIA;5;6
01/04/2023;PRJ-99212;GUIA;5;6
30/06/2020;PRJ-99777;GUIA;5;6
01/07/2020;PRJ-99777;GUIA;5;6
31/03/2021;PRJ-99226;GUIA;5;6
01/04/2021;PRJ-99226;GUIA;5;6
01/05/2021;PRJ-99226;GUIA;5;6
01/06/2021;PRJ-99226;GUIA;5;6
31/05/2023;PRJ-92158;GUIA;5;6
01/06/2023;PRJ-92158;GUIA;5;6
01/07/2023;PRJ-92158;GUIA;5;6
01/08/2023;PRJ-92158;GUIA;5;6
01/09/2023;PRJ-92158;GUIA;5;6
01/10/2023;PRJ-92158;GUIA;5;6
01/11/2023;PRJ-92158;GUIA;5;6
01/12/2023;PRJ-92158;GUIA;5;6
01/01/2024;PRJ-92158;GUIA;5;6
01/02/2024;PRJ-92158;GUIA;5;6
01/03/2024;PRJ-92158;GUIA;5;6
31/08/2022;PRJ-91971;GUIA;5;6
01/09/2022;PRJ-91971;GUIA;5;6
01/10/2022;PRJ-91971;GUIA;5;6
01/11/2022;PRJ-91971;GUIA;5;6
01/12/2022;PRJ-91971;GUIA;5;6
01/01/2023;PRJ-91971;GUIA;5;6
12/01/2024;PRJ-99479;GUIA;5;6
01/02/2024;PRJ-99479;GUIA;5;6
01/03/2024;PRJ-99479;GUIA;5;6
25/04/2022;PRJ-99346;GUIA;5;6
01/05/2022;PRJ-99346;GUIA;5;6
01/06/2022;PRJ-99346;GUIA;5;6
01/07/2022;PRJ-99346;GUIA;5;6
01/08/2022;PRJ-99346;GUIA;5;6
01/09/2022;PRJ-99346;GUIA;5;6
01/10/2022;PRJ-99346;GUIA;5;6
01/11/2022;PRJ-99346;GUIA;5;6
01/12/2022;PRJ-99346;GUIA;5;6
31/10/2022;PRJ-99236;GUIA;5;6
31/07/2023;PRJ-99919;GUIA;5;6
01/08/2023;PRJ-99919;GUIA;5;6
01/09/2023;PRJ-99919;GUIA;5;6
31/03/2022;PRJ-99912;GUIA;5;6
01/04/2022;PRJ-99912;GUIA;5;6
01/05/2022;PRJ-99912;GUIA;5;6
01/06/2022;PRJ-99912;GUIA;5;6
10/03/2023;PRJ-92177;GUIA;5;6
01/04/2023;PRJ-92177;GUIA;5;6
26/02/2021;PRJ-99716;GUIA;5;6
30/12/2022;PRJ-99759;GUIA;5;6
01/01/2023;PRJ-99759;GUIA;5;6
01/02/2023;PRJ-99759;GUIA;5;6
15/06/2020;PRJ-99755;GUIA;5;6
01/07/2020;PRJ-99755;GUIA;5;6
01/08/2020;PRJ-99755;GUIA;5;6
01/09/2020;PRJ-99755;GUIA;5;6
01/10/2020;PRJ-99755;GUIA;5;6
01/11/2020;PRJ-99755;GUIA;5;6
01/12/2020;PRJ-99755;GUIA;5;6
01/01/2021;PRJ-99755;GUIA;5;6
01/02/2021;PRJ-99755;GUIA;5;6
28/02/2022;PRJ-91348;GUIA;5;6
20/12/2021;PRJ-99763;GUIA;5;6
01/01/2022;PRJ-99763;GUIA;5;6
01/02/2022;PRJ-99763;GUIA;5;6
23/10/2020;PRJ-99714;GUIA;5;6
30/06/2022;PRJ-99976;GUIA;5;6
01/07/2022;PRJ-99976;GUIA;5;6
01/08/2022;PRJ-99976;GUIA;5;6
01/09/2022;PRJ-99976;GUIA;5;6
01/10/2022;PRJ-99976;GUIA;5;6
01/11/2022;PRJ-99976;GUIA;5;6
01/12/2021;PRJ-99342;GUIA;5;6
01/01/2022;PRJ-99342;GUIA;5;6
01/02/2022;PRJ-99342;GUIA;5;6
01/03/2022;PRJ-99342;GUIA;5;6
01/04/2022;PRJ-99342;GUIA;5;6
01/05/2022;PRJ-99342;GUIA;5;6
01/06/2022;PRJ-99342;GUIA;5;6
01/07/2022;PRJ-99342;GUIA;5;6
29/10/2021;PRJ-91389;GUIA;5;6
01/11/2021;PRJ-91389;GUIA;5;6
01/12/2021;PRJ-91389;GUIA;5;6
23/04/2021;PRJ-91386;GUIA;5;6
15/12/2021;PRJ-91431;GUIA;5;6
01/01/2022;PRJ-91431;GUIA;5;6
01/02/2022;PRJ-91431;GUIA;5;6
01/03/2022;PRJ-91431;GUIA;5;6
01/04/2022;PRJ-91431;GUIA;5;6
01/05/2022;PRJ-91431;GUIA;5;6
31/08/2022;PRJ-91523;GUIA;5;6
31/12/2022;PRJ-91197;GUIA;5;6
01/01/2023;PRJ-91197;GUIA;5;6
01/02/2023;PRJ-91197;GUIA;5;6
01/03/2023;PRJ-91197;GUIA;5;6
01/04/2023;PRJ-91197;GUIA;5;6
01/05/2023;PRJ-91197;GUIA;5;6
01/06/2023;PRJ-91197;GUIA;5;6
01/07/2023;PRJ-91197;GUIA;5;6
01/08/2023;PRJ-91197;GUIA;5;6
01/09/2023;PRJ-91197;GUIA;5;6
01/10/2023;PRJ-91197;GUIA;5;6
01/11/2023;PRJ-91197;GUIA;5;6
30/11/2022;PRJ-91839;GUIA;5;6
01/12/2022;PRJ-91839;GUIA;5;6
01/01/2023;PRJ-91839;GUIA;5;6
01/02/2023;PRJ-91839;GUIA;5;6
01/03/2023;PRJ-91839;GUIA;5;6
01/04/2023;PRJ-91839;GUIA;5;6
01/05/2023;PRJ-91839;GUIA;5;6
01/06/2023;PRJ-91839;GUIA;5;6
01/07/2023;PRJ-91839;GUIA;5;6
01/08/2023;PRJ-91839;GUIA;5;6
01/09/2023;PRJ-91839;GUIA;5;6
01/10/2023;PRJ-91839;GUIA;5;6
01/11/2023;PRJ-91839;GUIA;5;6
01/12/2023;PRJ-91839;GUIA;5;6
01/01/2024;PRJ-91839;GUIA;5;6
01/02/2024;PRJ-91839;GUIA;5;6
01/03/2024;PRJ-91839;GUIA;5;6
30/06/2022;PRJ-91773;GUIA;5;6
01/07/2022;PRJ-91773;GUIA;5;6
01/08/2022;PRJ-91773;GUIA;5;6
01/09/2022;PRJ-91773;GUIA;5;6
01/10/2022;PRJ-91773;GUIA;5;6
01/11/2022;PRJ-91773;GUIA;5;6
01/12/2022;PRJ-91773;GUIA;5;6
01/01/2023;PRJ-91773;GUIA;5;6
01/02/2023;PRJ-91773;GUIA;5;6
30/10/2022;PRJ-99333;GUIA;5;6
01/11/2022;PRJ-99333;GUIA;5;6
01/12/2022;PRJ-99333;GUIA;5;6
01/01/2023;PRJ-99333;GUIA;5;6
01/02/2023;PRJ-99333;GUIA;5;6
01/03/2023;PRJ-99333;GUIA;5;6
01/04/2023;PRJ-99333;GUIA;5;6
01/05/2023;PRJ-99333;GUIA;5;6
01/06/2023;PRJ-99333;GUIA;5;6
01/07/2023;PRJ-99333;GUIA;5;6
01/08/2023;PRJ-99333;GUIA;5;6
01/09/2023;PRJ-99333;GUIA;5;6
31/05/2023;PRJ-91769;GUIA;5;6
30/04/2021;PRJ-99772;GUIA;5;6
01/05/2021;PRJ-99772;GUIA;5;6
31/12/2021;PRJ-91421;GUIA;5;6
30/06/2023;PRJ-99854;GUIA;5;6
01/07/2023;PRJ-99854;GUIA;5;6
01/08/2023;PRJ-99854;GUIA;5;6
01/09/2023;PRJ-99854;GUIA;5;6
01/10/2023;PRJ-99854;GUIA;5;6
01/11/2023;PRJ-99854;GUIA;5;6
01/12/2023;PRJ-99854;GUIA;5;6
01/01/2024;PRJ-99854;GUIA;5;6
01/02/2024;PRJ-99854;GUIA;5;6
01/03/2024;PRJ-99854;GUIA;5;6
30/09/2022;PRJ-91979;GUIA;5;6
01/10/2022;PRJ-91979;GUIA;5;6
01/11/2022;PRJ-91979;GUIA;5;6
31/01/2023;PRJ-91844;GUIA;5;6
01/02/2023;PRJ-91844;GUIA;5;6
01/03/2023;PRJ-91844;GUIA;5;6
01/04/2023;PRJ-91844;GUIA;5;6
01/05/2023;PRJ-91844;GUIA;5;6
31/05/2022;PRJ-91798;GUIA;5;6
01/06/2022;PRJ-91798;GUIA;5;6
31/07/2021;PRJ-99374;GUIA;5;6
01/08/2021;PRJ-99374;GUIA;5;6
01/09/2021;PRJ-99374;GUIA;5;6
01/10/2021;PRJ-99374;GUIA;5;6
31/07/2023;PRJ-99465;GUIA;5;6
01/08/2023;PRJ-99465;GUIA;5;6
01/09/2023;PRJ-99465;GUIA;5;6
01/10/2023;PRJ-99465;GUIA;5;6
01/11/2023;PRJ-99465;GUIA;5;6
31/12/2021;PRJ-99947;GUIA;5;6
01/01/2022;PRJ-99947;GUIA;5;6
01/02/2022;PRJ-99947;GUIA;5;6
01/03/2022;PRJ-99947;GUIA;5;6
01/04/2022;PRJ-99947;GUIA;5;6
01/05/2022;PRJ-99947;GUIA;5;6
01/06/2022;PRJ-99947;GUIA;5;6
01/07/2022;PRJ-99947;GUIA;5;6
31/07/2021;PRJ-91552;GUIA;5;6
01/08/2021;PRJ-91552;GUIA;5;6
15/05/2021;PRJ-99965;GUIA;5;6
01/06/2021;PRJ-99965;GUIA;5;6
01/07/2021;PRJ-99965;GUIA;5;6
01/08/2021;PRJ-99965;GUIA;5;6
01/09/2021;PRJ-99965;GUIA;5;6
01/10/2021;PRJ-99965;GUIA;5;6
01/11/2021;PRJ-99965;GUIA;5;6
01/12/2021;PRJ-99965;GUIA;5;6
01/01/2022;PRJ-99965;GUIA;5;6
01/02/2022;PRJ-99965;GUIA;5;6
01/03/2022;PRJ-99965;GUIA;5;6
01/04/2022;PRJ-99965;GUIA;5;6
01/05/2022;PRJ-99965;GUIA;5;6
31/05/2022;PRJ-99818;GUIA;5;6
01/06/2022;PRJ-99818;GUIA;5;6
01/07/2022;PRJ-99818;GUIA;5;6
01/08/2022;PRJ-99818;GUIA;5;6
01/09/2022;PRJ-99818;GUIA;5;6
01/10/2022;PRJ-99818;GUIA;5;6
01/11/2022;PRJ-99818;GUIA;5;6
01/12/2022;PRJ-99818;GUIA;5;6
01/01/2023;PRJ-99818;GUIA;5;6
31/05/2023;PRJ-92111;GUIA;5;6
30/11/2022;PRJ-91418;GUIA;5;6
01/12/2022;PRJ-91418;GUIA;5;6
30/11/2021;PRJ-91199;GUIA;5;6
01/12/2021;PRJ-91199;GUIA;5;6
01/01/2022;PRJ-91199;GUIA;5;6
01/02/2022;PRJ-91199;GUIA;5;6
01/03/2022;PRJ-91199;GUIA;5;6
01/04/2022;PRJ-91199;GUIA;5;6
01/05/2022;PRJ-91199;GUIA;5;6
01/06/2022;PRJ-91199;GUIA;5;6
01/07/2022;PRJ-91199;GUIA;5;6
01/08/2022;PRJ-91199;GUIA;5;6
30/11/2021;PRJ-91299;GUIA;5;6
01/12/2021;PRJ-91299;GUIA;5;6
01/01/2022;PRJ-91299;GUIA;5;6
01/02/2022;PRJ-91299;GUIA;5;6
01/03/2022;PRJ-91299;GUIA;5;6
01/04/2022;PRJ-91299;GUIA;5;6
01/05/2022;PRJ-91299;GUIA;5;6
01/06/2022;PRJ-91299;GUIA;5;6
01/07/2022;PRJ-91299;GUIA;5;6
01/08/2022;PRJ-91299;GUIA;5;6
30/11/2023;PRJ-92243;GUIA;5;6
01/12/2023;PRJ-92243;GUIA;5;6
31/07/2023;PRJ-91357;GUIA;5;6
01/08/2023;PRJ-91357;GUIA;5;6
01/09/2023;PRJ-91357;GUIA;5;6
01/10/2023;PRJ-91357;GUIA;5;6
31/07/2022;PRJ-91417;GUIA;5;6
01/08/2022;PRJ-91417;GUIA;5;6
01/09/2022;PRJ-91417;GUIA;5;6
01/10/2022;PRJ-91417;GUIA;5;6
01/11/2022;PRJ-91417;GUIA;5;6
01/12/2022;PRJ-91417;GUIA;5;6
30/06/2022;PRJ-91432;GUIA;5;6
15/02/2024;PRJ-91447;GUIA;5;6
01/03/2024;PRJ-91447;GUIA;5;6
25/08/2023;PRJ-91469;GUIA;5;6
01/09/2023;PRJ-91469;GUIA;5;6
01/10/2023;PRJ-91469;GUIA;5;6
01/11/2023;PRJ-91469;GUIA;5;6
01/12/2023;PRJ-91469;GUIA;5;6
01/01/2024;PRJ-91469;GUIA;5;6
01/02/2024;PRJ-91469;GUIA;5;6
01/03/2024;PRJ-91469;GUIA;5;6
31/10/2021;PRJ-91463;GUIA;5;6
01/11/2021;PRJ-91463;GUIA;5;6
01/12/2021;PRJ-91463;GUIA;5;6
31/10/2022;PRJ-91699;GUIA;5;6
01/11/2022;PRJ-91699;GUIA;5;6
01/12/2022;PRJ-91699;GUIA;5;6
01/01/2023;PRJ-91699;GUIA;5;6
01/01/2023;PRJ-91692;GUIA;5;6
01/02/2023;PRJ-91692;GUIA;5;6
30/12/2023;PRJ-91639;GUIA;5;6
01/01/2024;PRJ-91639;GUIA;5;6
16/11/2022;PRJ-91626;GUIA;5;6
01/04/2023;PRJ-91634;GUIA;5;6
31/12/2022;PRJ-91674;GUIA;5;6
01/01/2023;PRJ-91674;GUIA;5;6
01/02/2023;PRJ-91674;GUIA;5;6
13/06/2022;PRJ-91921;GUIA;5;6
31/10/2023;PRJ-92949;GUIA;5;6
29/02/2024;PRJ-92138;GUIA;5;6
01/03/2024;PRJ-92138;GUIA;5;6
30/09/2021;PRJ-99825;GUIA;5;6
01/10/2021;PRJ-99825;GUIA;5;6
01/11/2021;PRJ-99825;GUIA;5;6
31/08/2023;PRJ-92371;GUIA;5;6
01/09/2023;PRJ-92371;GUIA;5;6
01/10/2023;PRJ-92374;GUIA;5;6
01/11/2023;PRJ-92374;GUIA;5;6
01/12/2023;PRJ-92374;GUIA;5;6
01/01/2024;PRJ-92374;GUIA;5;6
01/02/2024;PRJ-92374;GUIA;5;6
01/03/2024;PRJ-92374;GUIA;5;6
30/06/2023;PRJ-91929;GUIA;5;6
01/07/2023;PRJ-91929;GUIA;5;6
20/11/2023;PRJ-92899;GUIA;5;6
30/11/2023;PRJ-92155;PREVISTO;5;6
01/12/2023;PRJ-92155;PREVISTO;5;6
01/01/2024;PRJ-92155;PREVISTO;5;6
01/02/2024;PRJ-92155;PREVISTO;5;6
01/03/2024;PRJ-92155;PREVISTO;5;6
14/02/2022;PRJ-91919;PREVISTO;5;6
30/11/2022;PRJ-91641;PREVISTO;5;6
01/12/2022;PRJ-91641;PREVISTO;5;6
01/01/2023;PRJ-91641;PREVISTO;5;6
01/02/2023;PRJ-91641;PREVISTO;5;6
01/03/2023;PRJ-91641;PREVISTO;5;6
04/02/2022;PRJ-91924;PREVISTO;5;6
29/09/2023;PRJ-91791;PREVISTO;5;6
01/10/2023;PRJ-91791;PREVISTO;5;6
30/11/2021;PRJ-99977;PREVISTO;5;6
01/12/2021;PRJ-99977;PREVISTO;5;6
01/01/2022;PRJ-99977;PREVISTO;5;6
01/02/2022;PRJ-99977;PREVISTO;5;6
01/03/2022;PRJ-99977;PREVISTO;5;6
01/04/2022;PRJ-99977;PREVISTO;5;6
01/05/2022;PRJ-99977;PREVISTO;5;6
01/06/2022;PRJ-99977;PREVISTO;5;6
01/07/2022;PRJ-99977;PREVISTO;5;6
01/08/2022;PRJ-99977;PREVISTO;5;6
01/09/2022;PRJ-99977;PREVISTO;5;6
01/10/2022;PRJ-99977;PREVISTO;5;6
01/11/2022;PRJ-99977;PREVISTO;5;6
01/12/2022;PRJ-99977;PREVISTO;5;6
01/01/2023;PRJ-99977;PREVISTO;5;6
01/02/2023;PRJ-99977;PREVISTO;5;6
31/01/2022;PRJ-99992;PREVISTO;5;6
01/02/2022;PRJ-99992;PREVISTO;5;6
01/03/2022;PRJ-99992;PREVISTO;5;6
01/04/2022;PRJ-99992;PREVISTO;5;6
30/04/2021;PRJ-99643;PREVISTO;5;6
31/07/2020;PRJ-99544;PREVISTO;5;6
